State,year,month,PRCP,EVAP,TMIN,TMAX,mean_elevation,Land Area (sq mi),Water Area (sq mi),Total Area (sq mi),Percentage of Federal Land,Urbanization Rate (%),t2m,d2m,u10,v10,lai_hv,lai_lv,total_fire_size
NM,1993,5,5.63,84.14,-61.0,361.0,300,121298,292,121590,0.317,74.5,290.03082,274.6746,0.9638552,0.41569394,1.205015,1.0036664,99278.3
NM,1993,6,6.78,109.64,-22.0,400.0,300,121298,292,121590,0.317,74.5,295.31055,275.40283,1.0581514,1.9240947,1.2185384,1.0194329,129636.6
NM,1993,7,11.63,108.34,11.0,411.0,300,121298,292,121590,0.317,74.5,297.01862,281.81598,1.3025438,1.4983749,1.2220198,1.0332065,27831.43
NM,1993,8,25.05,76.99,33.0,400.0,300,121298,292,121590,0.317,74.5,294.75394,285.38187,0.032286614,1.1024215,1.2264507,1.0527011,1738.5
NM,1993,9,4.94,69.8,-56.0,367.0,300,121298,292,121590,0.317,74.5,291.88818,278.24667,0.6432384,1.1300828,1.2177863,1.0354391,450.78
NM,1993,10,7.3,51.14,-111.0,344.0,300,121298,292,121590,0.317,74.5,285.66022,273.23175,0.77752095,0.41546792,1.1967392,0.99257314,9116.15
NM,1993,11,2.27,37.38,-28.0,239.0,300,121298,292,121590,0.317,74.5,277.9083,266.52725,1.2589961,0.42822525,1.179195,0.94965893,4105.5
NM,1993,12,2.61,28.78,-117.0,228.0,300,121298,292,121590,0.317,74.5,275.6468,263.9172,1.3179061,0.04782424,1.1717488,0.92732406,5161.32
NM,1994,1,0.0,33.0,-61.0,228.0,300,121298,292,121590,0.317,74.5,275.8196,262.81064,1.3007207,-0.070946336,1.1704675,0.92363775,14905.11
NM,1994,2,0.83,45.52,-44.0,244.0,300,121298,292,121590,0.317,74.5,276.16138,264.31857,1.8172244,0.8110848,1.1711928,0.930781,20666.35
NM,1994,3,2.87,62.1,-56.0,300.0,300,121298,292,121590,0.317,74.5,281.1837,269.40375,1.0302007,0.3996715,1.1783373,0.948207,10131.2
NM,1994,4,5.24,76.63,-56.0,322.0,300,121298,292,121590,0.317,74.5,285.4278,268.61032,1.6354176,1.1320223,1.1907272,0.9771814,38222.8
NM,1994,5,16.83,79.19,-39.0,383.0,300,121298,292,121590,0.317,74.5,290.0829,276.42828,0.41636243,1.5726646,1.205015,1.0036664,12576.24
NM,1994,6,3.68,115.0,0.0,467.0,300,121298,292,121590,0.317,74.5,298.11414,275.38126,1.0301267,0.6838405,1.2185384,1.0194329,202869.15
NM,1994,7,8.23,105.6,11.0,428.0,300,121298,292,121590,0.317,74.5,298.06915,280.07312,0.5095817,0.8462792,1.2220198,1.0332065,78164.77
NM,1994,8,15.66,88.56,33.0,417.0,300,121298,292,121590,0.317,74.5,296.81516,283.8241,-0.2312523,0.6966666,1.2264507,1.0527011,27844.7
NM,1994,9,9.54,67.09,-56.0,367.0,300,121298,292,121590,0.317,74.5,292.67258,278.9301,0.18517473,0.85046345,1.2177863,1.0354391,6811.85
NM,1994,10,10.41,50.64,-94.0,361.0,300,121298,292,121590,0.317,74.5,285.80417,273.67978,0.6888205,0.8500798,1.1967392,0.99257314,2102.05
NM,1994,11,13.0,42.24,-72.0,289.0,300,121298,292,121590,0.317,74.5,279.04352,269.35742,1.778469,1.1696237,1.179195,0.94965893,691.4
NM,1994,12,7.49,21.61,-89.0,206.0,300,121298,292,121590,0.317,74.5,276.51086,268.72882,0.7058336,0.44086263,1.1717488,0.92732406,1661.1
NM,1995,1,5.14,32.12,-67.0,222.0,300,121298,292,121590,0.317,74.5,274.71136,267.50943,1.5764608,0.20353408,1.1704675,0.92363775,5544.75
NM,1995,2,3.12,43.49,-28.0,233.0,300,121298,292,121590,0.317,74.5,279.83566,270.06717,1.1950282,0.3915051,1.1711928,0.930781,2222.85
NM,1995,3,0.83,66.82,-167.0,322.0,300,121298,292,121590,0.317,74.5,281.27863,268.7405,1.4882354,0.98453957,1.1783373,0.948207,4253.2
NM,1995,4,4.7,75.63,-100.0,339.0,300,121298,292,121590,0.317,74.5,283.63983,266.75146,2.0676029,0.6750686,1.1907272,0.9771814,21858.15
NM,1995,5,8.31,97.27,-39.0,383.0,300,121298,292,121590,0.317,74.5,289.18002,271.29007,2.0863047,1.3684,1.205015,1.0036664,15469.43
NM,1995,6,7.3,101.41,-39.0,400.0,300,121298,292,121590,0.317,74.5,294.29443,274.65546,0.5422249,1.6705008,1.2185384,1.0194329,51455.24
NM,1995,7,8.04,104.22,11.0,433.0,300,121298,292,121590,0.317,74.5,297.09387,277.79648,0.2213411,0.8491032,1.2220198,1.0332065,22298.6
NM,1995,8,14.55,90.01,61.0,394.0,300,121298,292,121590,0.317,74.5,296.87622,284.50018,-0.2924753,1.2209592,1.2264507,1.0527011,973.25
NM,1995,9,17.42,69.29,-28.0,400.0,300,121298,292,121590,0.317,74.5,291.95624,280.92844,0.20223002,0.7566902,1.2177863,1.0354391,9583.1
NM,1995,10,0.4,62.35,-111.0,339.0,300,121298,292,121590,0.317,74.5,287.51474,268.65427,1.131198,0.63885456,1.1967392,0.99257314,4219.08
NM,1995,11,1.01,37.7,-117.0,283.0,300,121298,292,121590,0.317,74.5,282.0792,269.86548,1.4851127,0.26394936,1.179195,0.94965893,1238.4
NM,1995,12,0.63,30.94,-39.0,250.0,300,121298,292,121590,0.317,74.5,276.54504,266.13007,1.0607401,0.19599827,1.1717488,0.92732406,746.3
NM,1996,1,2.12,42.48,-106.0,233.0,300,121298,292,121590,0.317,74.5,275.54462,263.52164,2.2449644,0.16247346,1.1704675,0.92363775,1412.0
NM,1996,2,2.73,52.95,-33.0,267.0,300,121298,292,121590,0.317,74.5,279.56393,266.62186,1.6784695,0.72687036,1.1712555,0.93097156,14651.63
NM,1996,3,0.0,81.39,-94.0,283.0,300,121298,292,121590,0.317,74.5,280.40982,263.08017,1.9054554,0.54063106,1.1783677,0.94828635,19261.31
NM,1996,4,1.18,90.74,-133.0,372.0,300,121298,292,121590,0.317,74.5,286.4247,264.12857,2.0409892,0.5647232,1.1907272,0.9771814,35202.45
NM,1996,5,0.47,123.41,-61.0,406.0,300,121298,292,121590,0.317,74.5,294.5072,266.57834,2.5249834,1.381205,1.205015,1.0036664,19496.04
NM,1996,6,20.44,105.95,-150.0,422.0,300,121298,292,121590,0.317,74.5,296.47903,277.3666,0.3466263,0.852942,1.2185384,1.0194329,69102.64
NM,1996,7,17.45,91.0,39.0,394.0,300,121298,292,121590,0.317,74.5,297.0486,284.31393,0.008369824,0.9086323,1.2220198,1.0332065,2788.84
NM,1996,8,15.92,78.88,11.0,383.0,300,121298,292,121590,0.317,74.5,295.21188,283.6086,-0.2463366,0.799549,1.2264507,1.0527011,568.95
NM,1996,9,13.26,60.48,-72.0,361.0,300,121298,292,121590,0.317,74.5,290.53006,280.1677,0.7130697,0.857077,1.2177863,1.0354391,53.95
NM,1996,10,10.07,54.04,-133.0,356.0,300,121298,292,121590,0.317,74.5,285.746,273.47723,0.8825963,0.77890724,1.1967392,0.99257314,488.6
NM,1996,11,3.02,39.89,-100.0,306.0,300,121298,292,121590,0.317,74.5,280.12677,269.6991,1.1404454,0.6558849,1.179195,0.94965893,927.8
NM,1996,12,0.58,40.33,-122.0,222.0,300,121298,292,121590,0.317,74.5,275.95312,263.89944,2.1397648,0.12139437,1.1717488,0.92732406,7691.75
NM,1997,1,2.45,32.27,-56.0,233.0,300,121298,292,121590,0.317,74.5,272.18274,266.2922,1.3086042,0.13710263,1.1704675,0.92363775,14853.1
NM,1997,2,4.08,42.65,-61.0,222.0,300,121298,292,121590,0.317,74.5,275.41605,267.6603,0.30650133,0.48919356,1.1711928,0.930781,287.75
NM,1997,3,3.02,69.63,-50.0,328.0,300,121298,292,121590,0.317,74.5,281.6625,267.29953,1.1689919,0.21501939,1.1783373,0.948207,86825.7
NM,1997,4,16.11,69.81,-72.0,328.0,300,121298,292,121590,0.317,74.5,282.2958,270.7696,1.2512593,0.452632,1.1907272,0.9771814,34280.3
NM,1997,5,9.98,79.28,-67.0,378.0,300,121298,292,121590,0.317,74.5,290.05603,275.99698,0.7678486,0.547914,1.205015,1.0036664,2281.4
NM,1997,6,14.37,90.58,-11.0,406.0,300,121298,292,121590,0.317,74.5,294.59714,277.11493,0.8957311,1.2509918,1.2185384,1.0194329,10345.15
NM,1997,7,15.11,95.78,-33.0,422.0,300,121298,292,121590,0.317,74.5,296.74197,280.6628,0.03452527,1.4426905,1.2220198,1.0332065,14728.3
NM,1997,8,14.08,76.47,17.0,394.0,300,121298,292,121590,0.317,74.5,295.20187,284.78946,0.07800534,0.66579294,1.2264507,1.0527011,1579.1
NM,1997,9,17.59,65.51,-11.0,383.0,300,121298,292,121590,0.317,74.5,293.1701,283.4753,-0.13832045,0.85812736,1.2177863,1.0354391,946.05
NM,1997,10,7.27,54.85,-139.0,356.0,300,121298,292,121590,0.317,74.5,285.52982,273.81827,0.98426294,0.77936566,1.1967392,0.99257314,279.45
NM,1997,11,4.65,40.29,-61.0,294.0,300,121298,292,121590,0.317,74.5,278.45926,269.0143,0.9060657,0.13408527,1.179195,0.94965893,3193.8
NM,1997,12,15.73,23.14,-33.0,189.0,300,121298,292,121590,0.317,74.5,270.80487,264.48166,0.82241243,-0.66394,1.1717488,0.92732406,366.4
NM,1998,1,0.69,34.37,-56.0,211.0,300,121298,292,121590,0.317,74.5,274.26825,267.73206,1.5561688,-0.022134718,1.1704675,0.92363775,1868.9
NM,1998,2,1.39,51.0,-67.0,244.0,300,121298,292,121590,0.317,74.5,275.19974,267.55212,1.863932,0.18380505,1.1711928,0.930781,4941.95
NM,1998,3,4.76,73.22,-44.0,317.0,300,121298,292,121590,0.317,74.5,278.693,268.5475,1.6705686,0.6853699,1.1783373,0.948207,5392.45
NM,1998,4,4.38,74.09,-94.0,333.0,300,121298,292,121590,0.317,74.5,282.51443,267.82767,1.8814956,0.68855906,1.1907272,0.9771814,1547.66
NM,1998,5,0.3,100.34,-56.0,411.0,300,121298,292,121590,0.317,74.5,291.4994,268.19016,2.3692856,1.6727763,1.205015,1.0036664,13298.55
NM,1998,6,1.37,126.77,-28.0,456.0,300,121298,292,121590,0.317,74.5,295.93692,270.5088,2.6082013,1.614825,1.2185384,1.0194329,29795.9
NM,1998,7,20.37,94.22,44.0,433.0,300,121298,292,121590,0.317,74.5,296.8153,284.58743,-0.022559648,1.0123628,1.2220198,1.0332065,25297.0
NM,1998,8,15.01,80.21,17.0,389.0,300,121298,292,121590,0.317,74.5,295.28168,284.01178,-0.48184434,0.6949048,1.2264507,1.0527011,4291.65
NM,1998,9,5.86,78.37,-56.0,378.0,300,121298,292,121590,0.317,74.5,294.57733,279.6524,-0.33323428,1.4215206,1.2177863,1.0354391,7808.2
NM,1998,10,27.54,51.45,-111.0,356.0,300,121298,292,121590,0.317,74.5,286.30292,275.36597,0.44778237,1.4754777,1.1967392,0.99257314,1998.95
NM,1998,11,5.16,36.44,-89.0,278.0,300,121298,292,121590,0.317,74.5,280.20078,272.0247,1.08782,0.6468935,1.179195,0.94965893,435.05
NM,1998,12,3.04,32.03,-122.0,233.0,300,121298,292,121590,0.317,74.5,275.44403,266.96432,0.9041378,0.3462806,1.1717488,0.92732406,1283.3
NM,1999,1,3.4,44.97,-78.0,272.0,300,121298,292,121590,0.317,74.5,277.181,265.55212,1.8556724,-0.07012378,1.1704675,0.92363775,2011.85
NM,1999,2,0.0,55.01,-61.0,283.0,300,121298,292,121590,0.317,74.5,279.18872,263.63425,2.0147746,0.38526,1.1711928,0.930781,18366.3
NM,1999,3,2.96,63.08,-111.0,322.0,300,121298,292,121590,0.317,74.5,281.49347,268.2765,0.87759274,0.9434372,1.1783373,0.948207,5882.25
NM,1999,4,10.63,81.4,-128.0,350.0,300,121298,292,121590,0.317,74.5,283.73245,266.95462,1.8944014,1.3179405,1.1907272,0.9771814,1561.34
NM,1999,5,13.1,91.82,-56.0,361.0,300,121298,292,121590,0.317,74.5,289.39078,272.21524,1.7585357,1.223821,1.205015,1.0036664,31925.15
NM,1999,6,12.21,97.08,-39.0,417.0,300,121298,292,121590,0.317,74.5,294.2564,276.5774,0.9143813,1.4446008,1.2185384,1.0194329,5950.6
NM,1999,7,22.27,86.86,28.0,422.0,300,121298,292,121590,0.317,74.5,295.539,284.8533,0.065774046,1.3845185,1.2220198,1.0332065,1693.4
NM,1999,8,23.85,75.76,22.0,389.0,300,121298,292,121590,0.317,74.5,295.1586,284.461,-0.43568033,0.90115476,1.2264507,1.0527011,3745.45
NM,1999,9,9.78,63.01,-78.0,378.0,300,121298,292,121590,0.317,74.5,291.5325,281.07672,0.2699883,0.5409273,1.2177863,1.0354391,3269.1
NM,1999,10,3.03,54.54,-122.0,344.0,300,121298,292,121590,0.317,74.5,286.67102,271.3291,0.5284697,0.30334446,1.1967392,0.99257314,2712.8
NM,1999,11,0.05,40.76,-83.0,289.0,300,121298,292,121590,0.317,74.5,282.9397,267.69733,0.67603123,0.4414006,1.179195,0.94965893,4554.1
NM,1999,12,3.8,40.81,-111.0,200.0,300,121298,292,121590,0.317,74.5,274.73703,263.80322,0.97433704,-0.39266247,1.1717488,0.92732406,886.7
NM,2000,1,0.0,42.69,-83.0,250.0,300,121298,292,121590,0.317,74.5,277.3236,265.1292,1.7768943,0.33064276,1.1704675,0.92363775,4764.6
NM,2000,2,0.0,59.18,-67.0,261.0,300,121298,292,121590,0.317,74.5,279.8788,265.47,2.016233,0.784628,1.1712555,0.93097156,111241.889
NM,2000,3,7.22,76.5,-94.0,306.0,300,121298,292,121590,0.317,74.5,280.63885,267.72086,1.4077101,0.42323878,1.1783677,0.94828635,89836.29
NM,2000,4,5.19,86.02,-83.0,361.0,300,121298,292,121590,0.317,74.5,286.76056,268.67697,1.4598038,0.6882082,1.1907272,0.9771814,38739.8
NM,2000,5,1.07,113.01,-44.0,433.0,300,121298,292,121590,0.317,74.5,293.69733,269.34674,1.8894625,1.0944806,1.205015,1.0036664,145346.45
NM,2000,6,18.09,99.79,0.0,400.0,300,121298,292,121590,0.317,74.5,295.12726,280.1066,0.4639354,1.1282102,1.2185384,1.0194329,54340.14
NM,2000,7,11.47,97.38,11.0,422.0,300,121298,292,121590,0.317,74.5,297.40598,282.4408,0.28497466,0.93993205,1.2220198,1.0332065,38918.22
NM,2000,8,10.76,92.81,39.0,394.0,300,121298,292,121590,0.317,74.5,296.6754,282.301,-0.1885006,1.6508889,1.2264507,1.0527011,20627.0
NM,2000,9,2.03,82.91,-89.0,400.0,300,121298,292,121590,0.317,74.5,294.4965,275.9002,0.5251576,1.1710058,1.2177863,1.0354391,10112.57
NM,2000,10,21.63,45.29,-78.0,378.0,300,121298,292,121590,0.317,74.5,285.35086,276.81992,0.14994654,1.3126932,1.1967392,0.99257314,1412.5
NM,2000,11,10.39,36.36,-117.0,211.0,300,121298,292,121590,0.317,74.5,274.50363,268.20966,0.83002687,0.059542455,1.179195,0.94965893,1369.3
NM,2000,12,0.4,28.35,-83.0,222.0,300,121298,292,121590,0.317,74.5,274.46866,265.5777,0.9805926,0.11634049,1.1717488,0.92732406,34.7
NM,2001,1,8.19,27.39,-122.0,183.0,300,121298,292,121590,0.317,74.5,271.6278,265.60107,0.73598087,-0.065518856,1.1704675,0.92363775,3.6
NM,2001,2,5.76,41.74,-122.0,244.0,300,121298,292,121590,0.317,74.5,275.7279,267.41846,1.237872,1.1291004,1.1711928,0.930781,158.65
NM,2001,3,3.57,53.59,-61.0,300.0,300,121298,292,121590,0.317,74.5,279.45895,270.06607,1.1024541,0.16573754,1.1783373,0.948207,427.65
NM,2001,4,2.65,80.17,-83.0,350.0,300,121298,292,121590,0.317,74.5,286.06235,269.539,2.0290759,2.0172126,1.1907272,0.9771814,10503.3
NM,2001,5,6.29,81.7,-56.0,389.0,300,121298,292,121590,0.317,74.5,291.5522,273.01016,1.2070202,0.30211553,1.205015,1.0036664,19088.06
NM,2001,6,5.97,96.26,-44.0,411.0,300,121298,292,121590,0.317,74.5,296.39972,274.8964,1.0030355,1.2500736,1.2185384,1.0194329,28623.29
NM,2001,7,12.75,100.95,44.0,411.0,300,121298,292,121590,0.317,74.5,297.55975,283.10797,0.0970137,1.392037,1.2220198,1.0332065,4998.46
NM,2001,8,11.58,78.85,6.0,400.0,300,121298,292,121590,0.317,74.5,295.46063,283.37848,-0.25279254,0.8059541,1.2264507,1.0527011,3067.3
NM,2001,9,5.19,72.29,-56.0,389.0,300,121298,292,121590,0.317,74.5,293.05045,278.0127,0.17710389,0.72736406,1.2177863,1.0354391,2980.35
NM,2001,10,1.95,53.88,-111.0,333.0,300,121298,292,121590,0.317,74.5,287.85492,272.10666,1.1718187,0.74117917,1.1967392,0.99257314,544.35
NM,2001,11,5.93,32.23,-133.0,306.0,300,121298,292,121590,0.317,74.5,280.92557,271.84027,0.7316822,0.3798325,1.179195,0.94965893,59.6
NM,2001,12,1.77,29.6,-117.0,228.0,300,121298,292,121590,0.317,74.5,274.12286,264.49017,1.2265046,0.3787864,1.1717488,0.92732406,103.7
NM,2002,1,2.93,31.17,-100.0,256.0,300,121298,292,121590,0.317,74.5,275.10126,264.48758,1.4730684,0.34246138,1.1704675,0.92363775,242.1
NM,2002,2,3.51,44.55,-150.0,278.0,300,121298,292,121590,0.317,74.5,275.65393,262.31253,1.2100283,-0.2300206,1.1711928,0.930781,504.0
NM,2002,3,2.42,74.56,-156.0,306.0,300,121298,292,121590,0.317,74.5,280.4784,261.67557,1.8354063,0.8676622,1.1783373,0.948207,59191.99
NM,2002,4,1.94,80.58,-100.0,361.0,300,121298,292,121590,0.317,74.5,288.49503,267.30875,1.9419891,1.6169292,1.1907272,0.9771814,18929.51
NM,2002,5,1.48,97.27,-72.0,400.0,300,121298,292,121590,0.317,74.5,291.82538,266.93497,1.3400422,1.7353868,1.205015,1.0036664,21829.0
NM,2002,6,3.7,121.46,-28.0,428.0,300,121298,292,121590,0.317,74.5,297.70944,274.18866,0.56557757,1.7118655,1.2185384,1.0194329,207512.9
NM,2002,7,14.45,94.56,33.0,422.0,300,121298,292,121590,0.317,74.5,296.53986,283.3905,-0.21960612,0.9619303,1.2220198,1.0332065,2785.38
NM,2002,8,6.41,91.2,-6.0,433.0,300,121298,292,121590,0.317,74.5,296.7534,280.5401,0.2123361,1.2259347,1.2264507,1.0527011,9920.0
NM,2002,9,17.96,66.77,-22.0,367.0,300,121298,292,121590,0.317,74.5,292.02216,279.77545,0.22386992,0.98577,1.2177863,1.0354391,118.84
NM,2002,10,10.51,45.99,-94.0,333.0,300,121298,292,121590,0.317,74.5,284.9486,275.57397,0.24872243,1.0533074,1.1967392,0.99257314,93.4
NM,2002,11,2.7,36.25,-100.0,278.0,300,121298,292,121590,0.317,74.5,278.85974,269.12823,0.94061375,0.1347826,1.179195,0.94965893,35.65
NM,2002,12,9.01,23.61,-117.0,206.0,300,121298,292,121590,0.317,74.5,273.17575,266.6976,1.3631166,-0.08998207,1.1717488,0.92732406,3.4
NM,2003,1,0.15,37.72,-44.0,250.0,300,121298,292,121590,0.317,74.5,277.21124,268.06653,0.9605442,-0.14186782,1.1704675,0.92363775,427.55
NM,2003,2,11.41,46.23,-56.0,256.0,300,121298,292,121590,0.317,74.5,276.89417,267.23114,1.6569468,0.6193092,1.1711928,0.930781,299.87
NM,2003,3,1.55,70.93,-39.0,300.0,300,121298,292,121590,0.317,74.5,280.14963,267.5841,2.0188947,0.08029799,1.1783373,0.948207,491.85
NM,2003,4,1.47,84.25,-161.0,344.0,300,121298,292,121590,0.317,74.5,285.89734,265.29846,2.4552453,1.44987,1.1907272,0.9771814,40136.56
NM,2003,5,2.78,99.27,-106.0,417.0,300,121298,292,121590,0.317,74.5,291.9008,269.6852,1.4650677,1.138201,1.205015,1.0036664,70192.01
NM,2003,6,9.49,104.54,-39.0,406.0,300,121298,292,121590,0.317,74.5,294.7223,276.16125,0.654649,1.1428583,1.2185384,1.0194329,75632.665
NM,2003,7,3.88,113.38,17.0,417.0,300,121298,292,121590,0.317,74.5,299.01346,279.50006,-0.4493213,1.5385102,1.2220198,1.0332065,24629.97
NM,2003,8,11.4,91.66,28.0,417.0,300,121298,292,121590,0.317,74.5,296.70508,282.84488,-0.38357285,0.8442692,1.2264507,1.0527011,1031.89
NM,2003,9,7.56,76.41,-44.0,367.0,300,121298,292,121590,0.317,74.5,292.6542,278.39383,0.23242064,0.90814483,1.2177863,1.0354391,89.2
NM,2003,10,7.73,56.09,-156.0,361.0,300,121298,292,121590,0.317,74.5,288.59695,274.06766,0.4883207,0.49412712,1.1967392,0.99257314,102.35
NM,2003,11,6.27,45.06,-67.0,367.0,300,121298,292,121590,0.317,74.5,280.2691,268.63727,1.4250811,1.017247,1.179195,0.94965893,87.35
NM,2003,12,0.14,37.5,-122.0,261.0,300,121298,292,121590,0.317,74.5,275.98544,263.12616,1.6104672,0.2668782,1.1717488,0.92732406,81.91
NM,2004,1,2.04,34.4,-106.0,233.0,300,121298,292,121590,0.317,74.5,275.685,266.17712,1.210005,0.10967507,1.1704675,0.92363775,163.0
NM,2004,2,0.96,44.88,-106.0,244.0,300,121298,292,121590,0.317,74.5,274.21765,264.842,0.8946663,0.4459881,1.1712555,0.93097156,93.7
NM,2004,3,6.53,65.91,-56.0,317.0,300,121298,292,121590,0.317,74.5,282.6323,270.58997,0.6709685,0.42462435,1.1783677,0.94828635,249.25
NM,2004,4,20.94,72.37,-111.0,306.0,300,121298,292,121590,0.317,74.5,283.87973,271.93008,1.0055733,0.8022062,1.1907272,0.9771814,146.45
NM,2004,5,1.62,100.36,-72.0,372.0,300,121298,292,121590,0.317,74.5,292.10202,268.41714,2.0531576,1.4742056,1.205015,1.0036664,70017.03
NM,2004,6,9.06,106.89,-33.0,406.0,300,121298,292,121590,0.317,74.5,295.52386,273.29047,0.69379216,1.3215098,1.2185384,1.0194329,18785.82
NM,2004,7,17.58,93.11,-17.0,400.0,300,121298,292,121590,0.317,74.5,296.24545,280.26535,0.19372699,0.7853912,1.2220198,1.0332065,1101.49
NM,2004,8,15.86,82.92,0.0,383.0,300,121298,292,121590,0.317,74.5,294.07996,282.87805,0.5284093,0.8929882,1.2264507,1.0527011,296.7
NM,2004,9,12.64,76.21,-61.0,372.0,300,121298,292,121590,0.317,74.5,291.41074,278.55908,0.11025123,1.4643464,1.2177863,1.0354391,390.23
NM,2004,10,14.32,47.66,-89.0,311.0,300,121298,292,121590,0.317,74.5,285.2063,276.1735,1.0362759,1.0022342,1.1967392,0.99257314,306.61
NM,2004,11,15.97,31.61,-83.0,256.0,300,121298,292,121590,0.317,74.5,277.7653,270.8707,0.2130924,-0.03911228,1.179195,0.94965893,1.15
NM,2004,12,2.55,23.55,-89.0,206.0,300,121298,292,121590,0.317,74.5,274.11374,266.83612,0.9756604,0.19499744,1.1717488,0.92732406,345.3
NM,2005,1,8.08,30.89,-72.0,256.0,300,121298,292,121590,0.317,74.5,276.7803,270.4329,0.98770016,0.7346623,1.1704675,0.92363775,114.75
NM,2005,2,23.74,31.52,-50.0,244.0,300,121298,292,121590,0.317,74.5,276.5377,271.3344,0.7327074,0.55571395,1.1711928,0.930781,967.2
NM,2005,3,7.44,59.91,-128.0,300.0,300,121298,292,121590,0.317,74.5,278.8073,268.9183,2.0508142,-0.13535091,1.1783373,0.948207,245.85
NM,2005,4,7.7,81.04,-106.0,317.0,300,121298,292,121590,0.317,74.5,284.91595,267.99222,1.6835887,0.9326027,1.1907272,0.9771814,14703.64
NM,2005,5,9.4,85.49,-72.0,417.0,300,121298,292,121590,0.317,74.5,290.77258,273.7155,0.8946229,1.2223841,1.205015,1.0036664,89774.485
NM,2005,6,3.38,116.02,-33.0,411.0,300,121298,292,121590,0.317,74.5,296.0402,273.47656,1.227258,1.7152231,1.2185384,1.0194329,20129.64
NM,2005,7,5.14,113.57,6.0,422.0,300,121298,292,121590,0.317,74.5,298.3763,278.65564,-0.2329236,1.2327338,1.2220198,1.0332065,11773.61
NM,2005,8,16.21,80.73,6.0,378.0,300,121298,292,121590,0.317,74.5,294.84103,283.82654,-0.098246075,0.72465163,1.2264507,1.0527011,5688.875
NM,2005,9,13.1,76.52,-50.0,383.0,300,121298,292,121590,0.317,74.5,293.51727,279.74054,0.3535671,1.5410556,1.2177863,1.0354391,4243.175
NM,2005,10,8.85,44.44,-50.0,356.0,300,121298,292,121590,0.317,74.5,286.09348,277.17032,0.24871252,0.9088258,1.1967392,0.99257314,8.84
NM,2005,11,0.0,44.77,-94.0,294.0,300,121298,292,121590,0.317,74.5,281.45346,265.08707,1.648146,0.23482934,1.179195,0.94965893,28789.4
NM,2005,12,0.03,42.97,-139.0,256.0,300,121298,292,121590,0.317,74.5,276.52164,262.0452,1.7072328,0.03284498,1.1717488,0.92732406,2755.07
NM,2006,1,0.7,52.99,-100.0,261.0,300,121298,292,121590,0.317,74.5,277.39957,260.86108,1.9222755,0.19782494,1.1704675,0.92363775,47266.1
NM,2006,2,3.72,60.02,-72.0,261.0,300,121298,292,121590,0.317,74.5,278.51654,261.28488,1.5913744,0.36996907,1.1711928,0.930781,10858.74
NM,2006,3,0.68,82.48,-94.0,289.0,300,121298,292,121590,0.317,74.5,280.85907,265.98163,1.9166408,1.7825277,1.1783373,0.948207,148783.48
NM,2006,4,2.39,93.09,-111.0,350.0,300,121298,292,121590,0.317,74.5,287.96658,266.09628,1.9074643,1.3676856,1.1907272,0.9771814,60094.719
NM,2006,5,3.34,109.09,-72.0,394.0,300,121298,292,121590,0.317,74.5,293.14383,269.4449,1.0693703,0.9426152,1.205015,1.0036664,105684.513
NM,2006,6,8.32,122.51,-17.0,428.0,300,121298,292,121590,0.317,74.5,297.38358,274.96942,0.15794803,1.604372,1.2185384,1.0194329,166533.18
NM,2006,7,19.91,96.4,28.0,417.0,300,121298,292,121590,0.317,74.5,297.16537,283.3085,-0.28877273,1.0924305,1.2220198,1.0332065,4465.27
NM,2006,8,34.7,69.44,28.0,389.0,300,121298,292,121590,0.317,74.5,293.67,286.9138,0.18585159,0.6945815,1.2264507,1.0527011,174.09
NM,2006,9,13.83,61.18,-72.0,344.0,300,121298,292,121590,0.317,74.5,289.34616,279.34692,0.7076259,0.71419233,1.2177863,1.0354391,27.9
NM,2006,10,13.29,49.95,-111.0,344.0,300,121298,292,121590,0.317,74.5,285.29822,275.48615,0.9708424,0.73256123,1.1967392,0.99257314,498.0
NM,2006,11,0.28,43.76,-78.0,317.0,300,121298,292,121590,0.317,74.5,281.35724,268.0573,1.294222,0.45993793,1.179195,0.94965893,720.48
NM,2006,12,4.51,37.63,-89.0,261.0,300,121298,292,121590,0.317,74.5,274.04843,264.934,1.1070423,-0.1470681,1.1717488,0.92732406,1847.63
NM,2007,1,7.15,30.98,-94.0,222.0,300,121298,292,121590,0.317,74.5,271.256,265.27225,0.5920574,0.26815438,1.1704675,0.92363775,74.39
NM,2007,2,1.28,52.5,-83.0,272.0,300,121298,292,121590,0.317,74.5,276.0581,266.58533,2.3121066,0.3601832,1.1711928,0.930781,6756.06999
NM,2007,3,8.1,65.27,-111.0,311.0,300,121298,292,121590,0.317,74.5,282.11182,267.8826,1.2007684,0.12720336,1.1783373,0.948207,15356.3
NM,2007,4,7.88,78.61,-89.0,317.0,300,121298,292,121590,0.317,74.5,284.7563,269.85324,1.3862658,1.0424075,1.1907272,0.9771814,4282.44
NM,2007,5,15.02,78.72,-67.0,344.0,300,121298,292,121590,0.317,74.5,289.4803,275.9111,0.578521,1.1869183,1.205015,1.0036664,2272.81
NM,2007,6,8.6,101.85,-72.0,411.0,300,121298,292,121590,0.317,74.5,295.55267,276.41464,0.690432,0.6132412,1.2185384,1.0194329,39659.66
NM,2007,7,12.64,94.4,11.0,417.0,300,121298,292,121590,0.317,74.5,296.9397,283.04404,-0.6987615,0.9018536,1.2220198,1.0332065,8289.59
